STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070324,64,49
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070325,78,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070326,78,66
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070327,74,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070328,52,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070329,62,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070330,56,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070331,64,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070401,62,47
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070402,63,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070403,69,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070404,36,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070405,40,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070406,36,24
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070407,32,22
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070408,40,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070409,42,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070410,51,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070411,44,32
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070412,38,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070413,52,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070414,46,35
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070415,56,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070416,62,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070417,72,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070418,50,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070419,58,42
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070420,66,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070421,76,44
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070422,83,58
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070423,72,56
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070424,67,50
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070425,51,46
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070426,61,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070427,54,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070428,72,40
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070429,81,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070430,69,51
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070501,84,52
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070502,60,43
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070503,67,48
